Date,department,gl_account,Scenario,amount
2024-08-01,Sales,Shipping Revenue,Actual,37210.85
2024-08-01,Sales,Product Cost,Actual,84615.33
2024-08-01,Sales,Freight In,Actual,21403.53
2024-08-01,Sales,Packaging,Actual,28855.84
2024-08-01,Sales,Salaries,Actual,20748.12
2024-08-01,Sales,Marketing Spend,Actual,92144.42
2024-08-01,Sales,Software & SaaS,Actual,87707.46
2024-08-01,Sales,Office Rent,Actual,104218.86
2024-08-01,Sales,Travel & Entertainment,Actual,28776.72
2024-08-01,Sales,Professional Services,Actual,42477.35
2024-08-01,Sales,Utilities,Actual,130719.41
2024-08-01,Sales,Depreciation,Actual,119145.86
2024-08-01,Marketing,Product Cost,Actual,114262.72
2024-08-01,Marketing,Freight In,Actual,14893.98
2024-08-01,Marketing,Packaging,Actual,92937.43
2024-08-01,Marketing,Salaries,Actual,88114.83
2024-08-01,Marketing,Marketing Spend,Actual,16716.86
2024-08-01,Marketing,Software & SaaS,Actual,62005.74
2024-08-01,Marketing,Office Rent,Actual,111748.0
2024-08-01,Marketing,Travel & Entertainment,Actual,65264.02
2024-08-01,Marketing,Professional Services,Actual,64664.98
2024-08-01,Marketing,Utilities,Actual,120711.14
2024-08-01,Marketing,Depreciation,Actual,43278.73
2024-08-01,Operations,Product Cost,Actual,114297.75
2024-08-01,Operations,Freight In,Actual,46271.79
2024-08-01,Operations,Packaging,Actual,63658.49
2024-08-01,Operations,Salaries,Actual,13017.27
2024-08-01,Operations,Marketing Spend,Actual,71319.01
2024-08-01,Operations,Software & SaaS,Actual,47870.47
2024-08-01,Operations,Office Rent,Actual,81664.68
2024-08-01,Operations,Travel & Entertainment,Actual,93611.53
2024-08-01,Operations,Professional Services,Actual,41328.87
2024-08-01,Operations,Utilities,Actual,95833.62
2024-08-01,Operations,Depreciation,Actual,84204.99
2024-08-01,Finance,Product Cost,Actual,54275.77
2024-08-01,Finance,Freight In,Actual,92641.32
2024-08-01,Finance,Packaging,Actual,95447.75
2024-08-01,Finance,Salaries,Actual,69145.23
2024-08-01,Finance,Marketing Spend,Actual,69035.91
2024-08-01,Finance,Software & SaaS,Actual,50957.91
2024-08-01,Finance,Office Rent,Actual,57805.94
2024-08-01,Finance,Travel & Entertainment,Actual,99629.78
2024-08-01,Finance,Professional Services,Actual,51207.43
2024-08-01,Finance,Utilities,Actual,85905.68
2024-08-01,Finance,Depreciation,Actual,34359.32
2024-08-01,HR,Product Cost,Actual,39686.19
2024-08-01,HR,Freight In,Actual,131799.91
2024-08-01,HR,Packaging,Actual,47269.05
2024-08-01,HR,Salaries,Actual,59719.53
2024-08-01,HR,Marketing Spend,Actual,48287.96
2024-08-01,HR,Software & SaaS,Actual,54915.97
2024-08-01,HR,Office Rent,Actual,140405.43
2024-08-01,HR,Travel & Entertainment,Actual,54934.61
2024-08-01,HR,Professional Services,Actual,80301.28
2024-08-01,HR,Utilities,Actual,102481.9
2024-08-01,HR,Depreciation,Actual,140941.33
2024-08-01,IT,Product Cost,Actual,68143.14
2024-08-01,IT,Freight In,Actual,125302.48
2024-08-01,IT,Packaging,Actual,142049.56
2024-08-01,IT,Salaries,Actual,102788.44
2024-08-01,IT,Marketing Spend,Actual,106622.51
2024-08-01,IT,Software & SaaS,Actual,105829.8
2024-08-01,IT,Office Rent,Actual,66695.3
2024-08-01,IT,Travel & Entertainment,Actual,86719.54
2024-08-01,IT,Professional Services,Actual,21492.86
2024-08-01,IT,Utilities,Actual,47346.64
2024-08-01,IT,Depreciation,Actual,105824.04
2024-08-01,Customer Service,Product Cost,Actual,97820.65
2024-08-01,Customer Service,Freight In,Actual,73036.41
2024-08-01,Customer Service,Packaging,Actual,24760.19
2024-08-01,Customer Service,Salaries,Actual,31308.56
2024-08-01,Customer Service,Marketing Spend,Actual,86475.46
2024-08-01,Customer Service,Software & SaaS,Actual,93588.22
2024-08-01,Customer Service,Office Rent,Actual,39978.08
2024-08-01,Customer Service,Travel & Entertainment,Actual,87961.75
2024-08-01,Customer Service,Professional Services,Actual,85398.62
2024-08-01,Customer Service,Utilities,Actual,83068.15
2024-08-01,Customer Service,Depreciation,Actual,73232.15
2024-09-01,Sales,Product Sales,Actual,121120.18
2024-09-01,Sales,Service Revenue,Actual,58634.55
2024-09-01,Sales,Shipping Revenue,Actual,110005.09
2024-09-01,Sales,Product Cost,Actual,9254.15
2024-09-01,Sales,Freight In,Actual,71115.87
2024-09-01,Sales,Packaging,Actual,41142.28
2024-09-01,Sales,Salaries,Actual,42954.32
2024-09-01,Sales,Marketing Spend,Actual,88783.48
2024-09-01,Sales,Software & SaaS,Actual,78834.2
2024-09-01,Sales,Office Rent,Actual,11051.94
2024-09-01,Sales,Travel & Entertainment,Actual,19092.92
2024-09-01,Sales,Professional Services,Actual,25816.34
2024-09-01,Sales,Utilities,Actual,74817.59
2024-09-01,Sales,Depreciation,Actual,35963.88
2024-09-01,Marketing,Product Cost,Actual,28810.96
2024-09-01,Marketing,Freight In,Actual,14178.3
2024-09-01,Marketing,Packaging,Actual,40571.57
2024-09-01,Marketing,Salaries,Actual,65394.74
2024-09-01,Marketing,Marketing Spend,Actual,57046.07
2024-09-01,Marketing,Software & SaaS,Actual,68956.03
2024-09-01,Marketing,Office Rent,Actual,9004.97
2024-09-01,Marketing,Travel & Entertainment,Actual,92425.09
2024-09-01,Marketing,Professional Services,Actual,113416.18
2024-09-01,Marketing,Utilities,Actual,49032.61
2024-09-01,Marketing,Depreciation,Actual,103486.88
2024-09-01,Operations,Product Cost,Actual,114129.97
2024-09-01,Operations,Freight In,Actual,107458.77
2024-09-01,Operations,Packaging,Actual,34400.31
2024-09-01,Operations,Salaries,Actual,127012.81
2024-09-01,Operations,Marketing Spend,Actual,60875.16
2024-09-01,Operations,Software & SaaS,Actual,16706.23
2024-09-01,Operations,Office Rent,Actual,63947.03
2024-09-01,Operations,Travel & Entertainment,Actual,22891.37
2024-09-01,Operations,Professional Services,Actual,94999.27
2024-09-01,Operations,Utilities,Actual,86194.16
2024-09-01,Operations,Depreciation,Actual,21298.24
2024-09-01,Finance,Product Cost,Actual,140594.14
2024-09-01,Finance,Freight In,Actual,84714.12
2024-09-01,Finance,Packaging,Actual,86063.4
2024-09-01,Finance,Salaries,Actual,93672.67
2024-09-01,Finance,Marketing Spend,Actual,109468.48
2024-09-01,Finance,Software & SaaS,Actual,83444.19
2024-09-01,Finance,Office Rent,Actual,96319.5
2024-09-01,Finance,Travel & Entertainment,Actual,26462.14
2024-09-01,Finance,Professional Services,Actual,24697.89
2024-09-01,Finance,Utilities,Actual,11030.44
2024-09-01,Finance,Depreciation,Actual,85125.83
2024-09-01,HR,Product Cost,Actual,32947.35
2024-09-01,HR,Freight In,Actual,60461.44
2024-09-01,HR,Packaging,Actual,87109.5
2024-09-01,HR,Salaries,Actual,85868.47
2024-09-01,HR,Marketing Spend,Actual,54425.61
2024-09-01,HR,Software & SaaS,Actual,12864.62
2024-09-01,HR,Office Rent,Actual,28901.96
2024-09-01,HR,Travel & Entertainment,Actual,58694.12
2024-09-01,HR,Professional Services,Actual,43512.02
2024-09-01,HR,Utilities,Actual,98279.33
2024-09-01,HR,Depreciation,Actual,110371.82
2024-09-01,IT,Product Cost,Actual,14695.78
2024-09-01,IT,Freight In,Actual,19191.39
2024-09-01,IT,Packaging,Actual,25772.21
2024-09-01,IT,Salaries,Actual,119865.87
2024-09-01,IT,Marketing Spend,Actual,105443.92
2024-09-01,IT,Software & SaaS,Actual,111895.24
2024-09-01,IT,Office Rent,Actual,10172.36
2024-09-01,IT,Travel & Entertainment,Actual,47957.34
2024-09-01,IT,Professional Services,Actual,121010.23
2024-09-01,IT,Utilities,Actual,52100.18
2024-09-01,IT,Depreciation,Actual,10288.51
2024-09-01,Customer Service,Product Cost,Actual,72541.73
2024-09-01,Customer Service,Freight In,Actual,73469.28
2024-09-01,Customer Service,Packaging,Actual,101648.12
2024-09-01,Customer Service,Salaries,Actual,96703.98
2024-09-01,Customer Service,Marketing Spend,Actual,80950.27
2024-09-01,Customer Service,Software & SaaS,Actual,34051.31
2024-09-01,Customer Service,Office Rent,Actual,34096.18
2024-09-01,Customer Service,Travel & Entertainment,Actual,67524.88
2024-09-01,Customer Service,Professional Services,Actual,42907.48
2024-09-01,Customer Service,Utilities,Actual,69794.03
2024-09-01,Customer Service,Depreciation,Actual,26087.75
2024-10-01,Sales,Product Sales,Actual,156971.22
2024-10-01,Sales,Service Revenue,Actual,50918.4
2024-10-01,Sales,Shipping Revenue,Actual,52671.31
2024-10-01,Sales,Product Cost,Actual,72487.21
2024-10-01,Sales,Freight In,Actual,80566.69
2024-10-01,Sales,Packaging,Actual,130664.12
2024-10-01,Sales,Salaries,Actual,58354.63
2024-10-01,Sales,Marketing Spend,Actual,96608.69
2024-10-01,Sales,Software & SaaS,Actual,62449.27
2024-10-01,Sales,Office Rent,Actual,71485.4
2024-10-01,Sales,Travel & Entertainment,Actual,56544.69
2024-10-01,Sales,Professional Services,Actual,30882.15
2024-10-01,Sales,Utilities,Actual,107278.37
2024-10-01,Sales,Depreciation,Actual,93962.16
2024-10-01,Marketing,Product Cost,Actual,61517.41
2024-10-01,Marketing,Freight In,Actual,103757.51
2024-10-01,Marketing,Packaging,Actual,23433.78
2024-10-01,Marketing,Salaries,Actual,17330.89
2024-10-01,Marketing,Marketing Spend,Actual,92331.75
2024-10-01,Marketing,Software & SaaS,Actual,50603.93
2024-10-01,Marketing,Office Rent,Actual,42463.51
2024-10-01,Marketing,Travel & Entertainment,Actual,114790.68
2024-10-01,Marketing,Professional Services,Actual,44045.61
2024-10-01,Marketing,Utilities,Actual,13710.86
2024-10-01,Marketing,Depreciation,Actual,17467.15
2024-10-01,Operations,Product Cost,Actual,81640.31
2024-10-01,Operations,Freight In,Actual,133044.66
2024-10-01,Operations,Packaging,Actual,89750.92
2024-10-01,Operations,Salaries,Actual,77013.55
2024-10-01,Operations,Marketing Spend,Actual,56732.54
2024-10-01,Operations,Software & SaaS,Actual,58161.05
2024-10-01,Operations,Office Rent,Actual,64966.0
2024-10-01,Operations,Travel & Entertainment,Actual,34492.59
2024-10-01,Operations,Professional Services,Actual,34422.41
2024-10-01,Operations,Utilities,Actual,114097.32
2024-10-01,Operations,Depreciation,Actual,65016.28
2024-10-01,Finance,Product Cost,Actual,13870.34
2024-10-01,Finance,Freight In,Actual,58304.4
2024-10-01,Finance,Packaging,Actual,46097.72
2024-10-01,Finance,Salaries,Actual,71366.82
2024-10-01,Finance,Marketing Spend,Actual,93388.28
2024-10-01,Finance,Software & SaaS,Actual,109550.65
2024-10-01,Finance,Office Rent,Actual,95376.2
2024-10-01,Finance,Travel & Entertainment,Actual,63411.91
2024-10-01,Finance,Professional Services,Actual,54099.48
2024-10-01,Finance,Utilities,Actual,116116.12
2024-10-01,Finance,Depreciation,Actual,43466.58
2024-10-01,HR,Product Cost,Actual,43824.43
2024-10-01,HR,Freight In,Actual,66756.04
2024-10-01,HR,Packaging,Actual,97152.05
2024-10-01,HR,Salaries,Actual,36442.37
2024-10-01,HR,Marketing Spend,Actual,129807.61
2024-10-01,HR,Software & SaaS,Actual,71110.62
2024-10-01,HR,Office Rent,Actual,21006.72
2024-10-01,HR,Travel & Entertainment,Actual,26157.54
2024-10-01,HR,Professional Services,Actual,83720.76
2024-10-01,HR,Utilities,Actual,35422.2
2024-10-01,HR,Depreciation,Actual,105945.48
2024-10-01,IT,Product Cost,Actual,77771.29
2024-10-01,IT,Freight In,Actual,26750.15
2024-10-01,IT,Packaging,Actual,74704.97
2024-10-01,IT,Salaries,Actual,82929.6
2024-10-01,IT,Marketing Spend,Actual,70990.31
2024-10-01,IT,Software & SaaS,Actual,81981.07
2024-10-01,IT,Office Rent,Actual,50971.21
2024-10-01,IT,Travel & Entertainment,Actual,29397.49
2024-10-01,IT,Professional Services,Actual,30973.23
2024-10-01,IT,Utilities,Actual,102637.35
2024-10-01,IT,Depreciation,Actual,100064.71
2024-10-01,Customer Service,Product Cost,Actual,116972.97
2024-10-01,Customer Service,Freight In,Actual,33724.25
2024-10-01,Customer Service,Packaging,Actual,15522.88
2024-10-01,Customer Service,Salaries,Actual,37662.02
2024-10-01,Customer Service,Marketing Spend,Actual,73928.73
2024-10-01,Customer Service,Software & SaaS,Actual,79608.68
2024-10-01,Customer Service,Office Rent,Actual,87525.59
2024-10-01,Customer Service,Travel & Entertainment,Actual,35692.35
2024-10-01,Customer Service,Professional Services,Actual,63852.42
2024-10-01,Customer Service,Utilities,Actual,40034.01
2024-10-01,Customer Service,Depreciation,Actual,58789.04
2024-11-01,Sales,Product Sales,Actual,32524.35
2024-11-01,Sales,Service Revenue,Actual,30725.31
2024-11-01,Sales,Shipping Revenue,Actual,82282.5
2024-11-01,Sales,Product Cost,Actual,34961.89
2024-11-01,Sales,Freight In,Actual,58966.45
2024-11-01,Sales,Packaging,Actual,106268.82
2024-11-01,Sales,Salaries,Actual,33675.42
2024-11-01,Sales,Marketing Spend,Actual,10076.01
2024-11-01,Sales,Software & SaaS,Actual,32407.61
2024-11-01,Sales,Office Rent,Actual,48999.67
2024-11-01,Sales,Travel & Entertainment,Actual,32831.27
2024-11-01,Sales,Professional Services,Actual,46359.66
2024-11-01,Sales,Utilities,Actual,19688.31
2024-11-01,Sales,Depreciation,Actual,37809.84
2024-11-01,Marketing,Product Cost,Actual,104104.47
2024-11-01,Marketing,Freight In,Actual,94994.44
2024-11-01,Marketing,Packaging,Actual,34353.68
2024-11-01,Marketing,Salaries,Actual,62812.98
2024-11-01,Marketing,Marketing Spend,Actual,32666.4
2024-11-01,Marketing,Software & SaaS,Actual,12510.52
2024-11-01,Marketing,Office Rent,Actual,58003.96
2024-11-01,Marketing,Travel & Entertainment,Actual,27663.92
2024-11-01,Marketing,Professional Services,Actual,76688.41
2024-11-01,Marketing,Utilities,Actual,37041.25
2024-11-01,Marketing,Depreciation,Actual,21876.02
2024-11-01,Operations,Product Cost,Actual,56437.25
2024-11-01,Operations,Freight In,Actual,68347.46
2024-11-01,Operations,Packaging,Actual,73534.7
2024-11-01,Operations,Salaries,Actual,47801.23
2024-11-01,Operations,Marketing Spend,Actual,19850.23
2024-11-01,Operations,Software & SaaS,Actual,78434.08
2024-11-01,Operations,Office Rent,Actual,73687.59
2024-11-01,Operations,Travel & Entertainment,Actual,30695.47
2024-11-01,Operations,Professional Services,Actual,43963.22
2024-11-01,Operations,Utilities,Actual,27582.86
2024-11-01,Operations,Depreciation,Actual,62469.81
2024-11-01,Finance,Product Cost,Actual,70764.62
2024-11-01,Finance,Freight In,Actual,36716.85
2024-11-01,Finance,Packaging,Actual,31604.37
2024-11-01,Finance,Salaries,Actual,65054.94
2024-11-01,Finance,Marketing Spend,Actual,42687.68
2024-11-01,Finance,Software & SaaS,Actual,49803.79
2024-11-01,Finance,Office Rent,Actual,81353.46
2024-11-01,Finance,Travel & Entertainment,Actual,73843.47
2024-11-01,Finance,Professional Services,Actual,62021.16
2024-11-01,Finance,Utilities,Actual,29142.55
2024-11-01,Finance,Depreciation,Actual,71159.84
2024-11-01,HR,Product Cost,Actual,48078.86
2024-11-01,HR,Freight In,Actual,94544.21
2024-11-01,HR,Packaging,Actual,31662.34
2024-11-01,HR,Salaries,Actual,94300.16
2024-11-01,HR,Marketing Spend,Actual,77526.22
2024-11-01,HR,Software & SaaS,Actual,47805.98
2024-11-01,HR,Office Rent,Actual,94517.78
2024-11-01,HR,Travel & Entertainment,Actual,40576.69
2024-11-01,HR,Professional Services,Actual,20698.69
2024-11-01,HR,Utilities,Actual,18347.42
2024-11-01,HR,Depreciation,Actual,142124.91
2024-11-01,IT,Product Cost,Actual,36801.19
2024-11-01,IT,Freight In,Actual,94194.63
2024-11-01,IT,Packaging,Actual,45734.17
2024-11-01,IT,Salaries,Actual,26788.1
2024-11-01,IT,Marketing Spend,Actual,83176.14
2024-11-01,IT,Software & SaaS,Actual,39041.14
2024-11-01,IT,Office Rent,Actual,64301.63
2024-11-01,IT,Travel & Entertainment,Actual,63801.84
2024-11-01,IT,Professional Services,Actual,15031.79
2024-11-01,IT,Utilities,Actual,74382.59
2024-11-01,IT,Depreciation,Actual,112002.78
2024-11-01,Customer Service,Product Cost,Actual,91867.7
2024-11-01,Customer Service,Freight In,Actual,31048.37
2024-11-01,Customer Service,Packaging,Actual,20613.38
2024-11-01,Customer Service,Salaries,Actual,84462.34
2024-11-01,Customer Service,Marketing Spend,Actual,13394.38
2024-11-01,Customer Service,Software & SaaS,Actual,67060.49
2024-11-01,Customer Service,Office Rent,Actual,32907.59
2024-11-01,Customer Service,Travel & Entertainment,Actual,62561.64
2024-11-01,Customer Service,Professional Services,Actual,102859.22
2024-11-01,Customer Service,Utilities,Actual,31481.02
2024-11-01,Customer Service,Depreciation,Actual,15539.04
2024-12-01,Sales,Product Sales,Actual,193607.69
2024-12-01,Sales,Service Revenue,Actual,58506.44
2024-12-01,Sales,Shipping Revenue,Actual,52776.6
2024-12-01,Sales,Product Cost,Actual,77292.64
2024-12-01,Sales,Freight In,Actual,141793.89
2024-12-01,Sales,Packaging,Actual,125944.27
2024-12-01,Sales,Salaries,Actual,19669.29
2024-12-01,Sales,Marketing Spend,Actual,85141.94
2024-12-01,Sales,Software & SaaS,Actual,43598.59
2024-12-01,Sales,Office Rent,Actual,60683.19
2024-12-01,Sales,Travel & Entertainment,Actual,14146.96
2024-12-01,Sales,Professional Services,Actual,51920.59
2024-12-01,Sales,Utilities,Actual,83112.56
2024-12-01,Sales,Depreciation,Actual,119316.89
2024-12-01,Marketing,Product Cost,Actual,31556.81
2024-12-01,Marketing,Freight In,Actual,13934.93
2024-12-01,Marketing,Packaging,Actual,22749.33
2024-12-01,Marketing,Salaries,Actual,24418.39
2024-12-01,Marketing,Marketing Spend,Actual,72544.54
2024-12-01,Marketing,Software & SaaS,Actual,58047.01
2024-12-01,Marketing,Office Rent,Actual,124717.51
2024-12-01,Marketing,Travel & Entertainment,Actual,21653.87
2024-12-01,Marketing,Professional Services,Actual,64560.11
2024-12-01,Marketing,Utilities,Actual,103206.43
2024-12-01,Marketing,Depreciation,Actual,102252.03
2024-12-01,Operations,Product Cost,Actual,76386.17
2024-12-01,Operations,Freight In,Actual,46139.02
2024-12-01,Operations,Packaging,Actual,69829.67
2024-12-01,Operations,Salaries,Actual,121363.07
2024-12-01,Operations,Marketing Spend,Actual,67477.99
2024-12-01,Operations,Software & SaaS,Actual,33601.51
2024-12-01,Operations,Office Rent,Actual,68685.71
2024-12-01,Operations,Travel & Entertainment,Actual,88421.54
2024-12-01,Operations,Professional Services,Actual,80805.53
2024-12-01,Operations,Utilities,Actual,52659.25
2024-12-01,Operations,Depreciation,Actual,69229.88
2024-12-01,Finance,Product Cost,Actual,20255.44
2024-12-01,Finance,Freight In,Actual,31394.68
2024-12-01,Finance,Packaging,Actual,71100.7
2024-12-01,Finance,Salaries,Actual,9715.95
2024-12-01,Finance,Marketing Spend,Actual,108986.98
2024-12-01,Finance,Software & SaaS,Actual,111817.27
2024-12-01,Finance,Office Rent,Actual,112184.27
2024-12-01,Finance,Travel & Entertainment,Actual,110327.12
2024-12-01,Finance,Professional Services,Actual,102422.92
2024-12-01,Finance,Utilities,Actual,96337.7
2024-12-01,Finance,Depreciation,Actual,45832.53
2024-12-01,HR,Product Cost,Actual,69746.09
2024-12-01,HR,Freight In,Actual,44262.28
2024-12-01,HR,Packaging,Actual,89570.84
2024-12-01,HR,Salaries,Actual,74928.13
2024-12-01,HR,Marketing Spend,Actual,81981.29
2024-12-01,HR,Software & SaaS,Actual,18382.49
2024-12-01,HR,Office Rent,Actual,58039.42
2024-12-01,HR,Travel & Entertainment,Actual,60944.32
2024-12-01,HR,Professional Services,Actual,35077.48
2024-12-01,HR,Utilities,Actual,14493.58
2024-12-01,HR,Depreciation,Actual,99363.17
2024-12-01,IT,Product Cost,Actual,43362.75
2024-12-01,IT,Freight In,Actual,126707.72
2024-12-01,IT,Packaging,Actual,35124.48
2024-12-01,IT,Salaries,Actual,31738.06
2024-12-01,IT,Marketing Spend,Actual,36764.67
2024-12-01,IT,Software & SaaS,Actual,108671.33
2024-12-01,IT,Office Rent,Actual,108147.56
2024-12-01,IT,Travel & Entertainment,Actual,113114.14
2024-12-01,IT,Professional Services,Actual,61880.96
