shipment_id,order_id,carrier,ship_date,total_weight_lbs,billed_shipping_cost,is_bundled_shipment,tracking_number,zone,delivery_days
SHIP-002901,ORD-002989,DHL,2024-11-09,334.03,192.82,0,9ESKGXCLAOLH,6,7
SHIP-002902,ORD-002990,Amazon Logistics,2024-11-09,91.5,27.38,0,FJDS8YV7862P,5,9
SHIP-002903,ORD-002991,USPS,2024-11-09,372.47,116.94,0,ASZ6E3TFSK2G,4,7
SHIP-002904,ORD-002992,Amazon Logistics,2024-11-09,258.7,69.17,0,7WXLWXD8J6BS,5,1
SHIP-002905,ORD-002993,USPS,2024-11-09,136.44,46.13,1,YOVQ7DV8F39C,2,7
SHIP-002906,ORD-002994,DHL,2024-11-09,38.48,30.26,0,0FS5BM0K5ZXX,4,10
SHIP-002907,ORD-002995,DHL,2024-11-09,481.57,273.96,0,3YQ08R418WGA,6,7
SHIP-002908,ORD-002996,DHL,2024-11-09,127.28,79.1,1,FVWUY6NJYPTN,5,5
SHIP-002909,ORD-002997,DHL,2024-11-09,75.34,50.54,0,XDE84A9WN5AU,8,1
SHIP-002910,ORD-002998,Amazon Logistics,2024-11-09,51.45,17.36,1,KAWTQO5JL482,3,5
SHIP-002911,ORD-002999,UPS,2024-11-09,120.93,56.17,0,H7A8Q4GA7RB7,5,1
SHIP-002912,ORD-003000,UPS,2024-11-09,199.11,87.44,1,O8Y1TTV2MUDC,7,3
SHIP-002913,ORD-003001,USPS,2024-11-10,56.58,22.17,0,9P5RBG9TTEMT,5,1
SHIP-002914,ORD-003002,FedEx,2024-11-10,356.51,168.93,0,B4BQKA4UNNGO,3,5
SHIP-002915,ORD-003003,USPS,2024-11-11,230.41,74.32,0,IQLU7PSU7F58,5,8
SHIP-002916,ORD-003004,UPS,2024-11-11,101.51,48.4,1,F9P9WUVUSP4M,6,1
SHIP-002917,ORD-003005,UPS,2024-11-11,92.3,44.72,0,FENS98GHC932,7,3
SHIP-002918,ORD-003006,USPS,2024-11-12,129.0,43.9,0,X7Z26ER86121,3,9
SHIP-002919,ORD-003007,USPS,2024-11-12,39.62,17.09,0,IDG9265W2ECW,6,4
SHIP-002920,ORD-003008,FedEx,2024-11-12,53.86,32.74,0,D5KNKOLPDVQD,4,10
SHIP-002921,ORD-003009,USPS,2024-11-12,364.73,114.62,0,X6E7G1LUQFGC,4,4
SHIP-002922,ORD-003010,FedEx,2024-11-12,60.6,35.77,0,KHXPK0NC8MVZ,4,1
SHIP-002923,ORD-003011,Amazon Logistics,2024-11-12,138.96,39.24,0,H6CA4NUWBMB1,3,8
SHIP-002924,ORD-003012,USPS,2024-11-12,71.87,26.76,0,X0GIJ1L2C01I,4,3
SHIP-002925,ORD-003013,Amazon Logistics,2024-11-12,119.12,34.28,0,V6W0Z5QNPOUC,5,10
SHIP-002926,ORD-003014,USPS,2024-11-12,164.44,54.53,0,MJCORHREJ8RD,6,7
SHIP-002927,ORD-003015,FedEx,2024-11-12,90.96,49.43,0,0P8O4ZXHG25U,8,5
SHIP-002928,ORD-003016,USPS,2024-11-13,89.39,32.02,0,NSL0C04K6ZCE,4,4
SHIP-002929,ORD-003017,USPS,2024-11-13,229.9,74.17,0,GU96MSFU4AUJ,4,5
SHIP-002930,ORD-003018,USPS,2024-11-13,45.48,18.84,0,CPULXP56Y1YW,5,10
SHIP-002931,ORD-003019,DHL,2024-11-13,480.71,273.49,1,TV81C4HWTGQ0,7,4
SHIP-002932,ORD-003020,FedEx,2024-11-13,131.35,67.61,0,NOWON1GV7T9F,6,1
SHIP-002933,ORD-003021,DHL,2024-11-13,335.7,193.74,0,KPL0NBZ1Y46W,6,9
SHIP-002934,ORD-003022,UPS,2024-11-13,147.06,66.62,0,8C9M47V5KN4N,6,3
SHIP-002935,ORD-003023,FedEx,2024-11-13,32.36,23.06,0,PXJUS2ABHWJ3,1,1
SHIP-002936,ORD-003024,DHL,2024-11-13,198.38,118.21,0,CL0FCUKY4FY8,8,5
SHIP-002937,ORD-003025,FedEx,2024-11-13,324.7,154.62,0,SKZMJXWE38XU,1,3
SHIP-002938,ORD-003026,DHL,2024-11-13,31.14,26.23,0,NRZNQF3KOPOK,4,3
SHIP-002939,ORD-003027,UPS,2024-11-13,131.2,60.28,0,N2WSJR76ZW03,6,9
SHIP-002940,ORD-003028,UPS,2024-11-14,234.26,101.5,0,6BOOLJUMIIP4,8,4
SHIP-002941,ORD-003029,Amazon Logistics,2024-11-14,48.21,16.55,1,4BXBNN3PHG2O,8,7
SHIP-002942,ORD-003030,FedEx,2024-11-14,186.24,92.31,1,ZES2JDEIIAGT,7,10
SHIP-002943,ORD-003031,FedEx,2024-11-14,261.76,126.29,1,URL33TR7VJ3O,4,5
SHIP-002944,ORD-003032,Amazon Logistics,2024-11-14,84.63,25.66,0,Y7ML1FBPOFIZ,7,6
SHIP-002945,ORD-003033,FedEx,2024-11-14,277.26,133.27,0,TS196ZU38OPR,2,6
SHIP-002946,ORD-003034,Amazon Logistics,2024-11-15,306.41,81.1,0,W6WP0UMQWQ7N,1,1
SHIP-002947,ORD-003035,DHL,2024-11-15,216.18,128.0,0,17AQ15IEPLCE,6,6
SHIP-002948,ORD-003036,FedEx,2024-11-15,429.45,201.75,0,QU56I8B3DV7C,5,4
SHIP-002949,ORD-003037,USPS,2024-11-16,364.86,114.66,0,P2P0K4XQ3F23,1,6
SHIP-002950,ORD-003038,UPS,2024-11-16,94.15,45.46,1,D1RIUX7GVDP1,8,2
SHIP-002951,ORD-003039,Amazon Logistics,2024-11-16,119.77,34.44,0,SOU5QIT0EHFQ,2,8
SHIP-002952,ORD-003040,DHL,2024-11-16,186.12,111.47,0,2YQS6UWBAMG4,8,10
SHIP-002953,ORD-003041,DHL,2024-11-16,230.43,135.84,0,D6O8DCR8DY4E,1,8
SHIP-002954,ORD-003042,Amazon Logistics,2024-11-16,52.0,17.5,0,M54SNEPZA6ZY,4,5
SHIP-002955,ORD-003043,FedEx,2024-11-16,208.89,102.5,0,YQYT40D9NVYY,1,9
SHIP-002956,ORD-003044,DHL,2024-11-17,88.61,57.84,0,KOM0UQ1ILNXY,2,8
SHIP-002957,ORD-003045,Amazon Logistics,2024-11-17,173.37,47.84,0,CYFHTJ7TYQQQ,4,9
SHIP-002958,ORD-003046,UPS,2024-11-17,193.0,85.0,0,ST8OIFOTDOMM,4,2
SHIP-002959,ORD-003047,Amazon Logistics,2024-11-17,9.66,6.92,0,WQC4E5TM7KGO,2,3
SHIP-002960,ORD-003048,FedEx,2024-11-17,108.47,57.31,0,8ZZYH9ZMY2MS,2,4
SHIP-002961,ORD-003049,FedEx,2024-11-17,302.3,144.53,0,S6V40W3DE6LX,8,3
SHIP-002962,ORD-003050,DHL,2024-11-17,131.4,81.37,0,80K8BZO5C7EI,2,4
SHIP-002963,ORD-003051,UPS,2024-11-17,276.95,118.58,0,V8ROTSV22HRL,4,7
SHIP-002964,ORD-003052,Amazon Logistics,2024-11-17,98.76,29.19,0,6E0N2IQAW7Y7,8,4
SHIP-002965,ORD-003053,Amazon Logistics,2024-11-17,272.08,72.52,0,MPCG6AMKCNI8,1,8
SHIP-002966,ORD-003054,USPS,2024-11-17,124.7,42.61,0,E4SDXK54233J,4,10
SHIP-002967,ORD-003055,DHL,2024-11-17,221.1,130.71,0,ZQENEZG6OV7Z,8,9
SHIP-002968,ORD-003056,Amazon Logistics,2024-11-17,12.77,7.69,0,I26E99744BII,4,4
SHIP-002969,ORD-003057,DHL,2024-11-18,214.55,127.1,1,F86QJJG3WPV7,3,5
SHIP-002970,ORD-003058,DHL,2024-11-18,150.03,91.62,0,GROQTII3PRFH,8,9
SHIP-002971,ORD-003059,FedEx,2024-11-18,34.65,24.09,0,U53HGZ02JXXZ,3,8
SHIP-002972,ORD-003060,USPS,2024-11-18,197.04,64.31,0,VJ3XODU64DS1,3,10
SHIP-002973,ORD-003061,DHL,2024-11-18,29.29,25.21,0,7FEXMCJF64ZN,3,6
SHIP-002974,ORD-003062,FedEx,2024-11-18,11.16,13.52,1,5ZSN8ECFKFHE,1,5
SHIP-002975,ORD-003063,FedEx,2024-11-18,22.26,18.52,0,0VQDHXF99O9T,7,4
SHIP-002976,ORD-003064,DHL,2024-11-18,22.59,21.52,0,JVOM6NZMQCZX,3,8
SHIP-002977,ORD-003065,FedEx,2024-11-18,18.8,16.96,0,M9U5T0J2YR9P,2,5
SHIP-002978,ORD-003066,USPS,2024-11-18,116.79,40.24,0,TKAU1AXV5GY8,1,8
SHIP-002979,ORD-003067,Amazon Logistics,2024-11-18,35.04,13.26,0,XINV9AD8VWGT,3,2
SHIP-002980,ORD-003068,DHL,2024-11-18,159.24,96.68,0,MUM0A127CH8T,4,4
SHIP-002981,ORD-003069,DHL,2024-11-18,138.26,85.14,0,E0LZ99UPWZ0F,4,6
SHIP-002982,ORD-003070,DHL,2024-11-19,211.34,125.34,0,6YOCAKOSMFK2,6,1
SHIP-002983,ORD-003071,UPS,2024-11-19,72.2,36.68,0,MZ00HHRZUPBE,1,7
SHIP-002984,ORD-003072,UPS,2024-11-19,32.5,20.8,0,M8MQ7DFRAE77,7,8
SHIP-002985,ORD-003073,USPS,2024-11-19,30.3,14.29,0,PEV0KRRV3EKT,3,3
SHIP-002986,ORD-003074,USPS,2024-11-19,245.22,78.77,1,YYMSARDE05AX,4,7
SHIP-002987,ORD-003075,DHL,2024-11-19,459.03,261.57,0,D1D2HQ6VS4J4,1,3
SHIP-002988,ORD-003076,DHL,2024-11-19,244.8,143.74,0,8SZMSJKJX4AI,5,3
SHIP-002989,ORD-003077,USPS,2024-11-19,108.88,37.86,0,S03I30XCMXG0,3,5
SHIP-002990,ORD-003078,Amazon Logistics,2024-11-20,228.09,61.52,0,Z7FN3HK2ZHDC,5,8
SHIP-002991,ORD-003079,Amazon Logistics,2024-11-20,135.3,38.32,1,5C5XIUIWD6X6,2,1
SHIP-002992,ORD-003080,FedEx,2024-11-20,85.92,47.16,0,PI6NPDH5BP87,4,1
SHIP-002993,ORD-003081,DHL,2024-11-20,273.86,159.72,0,DEBPI0QIN8SK,4,3
SHIP-002994,ORD-003082,USPS,2024-11-20,239.39,77.02,0,NYOENIMOX15S,4,4
SHIP-002995,ORD-003083,UPS,2024-11-20,226.31,98.32,1,R5PKV79HZJTR,6,6
SHIP-002996,ORD-003084,FedEx,2024-11-20,8.87,12.49,0,WTXBNXNB4XTM,1,8
SHIP-002997,ORD-003085,Amazon Logistics,2024-11-20,134.49,38.12,0,7PT0ITJ19XCQ,6,9
SHIP-002998,ORD-003086,DHL,2024-11-21,311.93,180.66,0,7J6NXBLZ6YAM,6,6
SHIP-002999,ORD-003087,UPS,2024-11-21,164.9,73.76,0,TRKOFVEKOL6X,4,8
SHIP-003000,ORD-003088,FedEx,2024-11-21,102.16,54.47,0,657WBJKW3E9K,2,7
SHIP-003001,ORD-003089,UPS,2024-11-22,95.65,46.06,0,XJQTVM2IN25H,2,9
SHIP-003002,ORD-003090,UPS,2024-11-22,435.7,182.08,1,1CD3K6BP4PVI,5,1
SHIP-003003,ORD-003091,UPS,2024-11-22,405.56,170.02,0,B45ULX2EFWR2,1,10
SHIP-003004,ORD-003092,DHL,2024-11-22,28.5,24.77,0,C7GGW6H19VVZ,1,9
SHIP-003005,ORD-003093,UPS,2024-11-22,422.21,176.68,0,14FRQBN3677D,2,10
SHIP-003006,ORD-003094,Amazon Logistics,2024-11-23,9.11,6.78,0,LZPYZA54JVR7,5,5
SHIP-003007,ORD-003095,UPS,2024-11-23,130.08,59.83,0,BWMUMMM4EGCU,5,1
SHIP-003008,ORD-003097,DHL,2024-11-23,10.57,14.91,1,SNGMQOR7VQG7,1,3
SHIP-003009,ORD-003098,USPS,2024-11-23,83.08,30.12,0,MMKUQPJJS7J0,6,8
SHIP-003010,ORD-003099,DHL,2024-11-23,304.92,176.81,0,BWCFX6K9M1D0,8,3
SHIP-003011,ORD-003100,Amazon Logistics,2024-11-23,249.29,66.82,0,EISHWMMJN52H,7,9
SHIP-003012,ORD-003101,USPS,2024-11-23,218.59,70.78,0,SJ8XXLWH60UE,2,6
SHIP-003013,ORD-003102,FedEx,2024-11-24,174.91,87.21,0,SASJY2VJPNFI,8,3
SHIP-003014,ORD-003103,UPS,2024-11-24,91.06,44.22,0,TGYVG4O69IRX,4,7
SHIP-003015,ORD-003104,DHL,2024-11-24,452.18,257.8,0,JGOVWH4S5YKV,2,10
SHIP-003016,ORD-003105,Amazon Logistics,2024-11-24,3.7,5.42,0,J294U09AJT3V,4,2
SHIP-003017,ORD-003106,USPS,2024-11-24,201.36,65.61,0,GYWVZTU8S5Q2,5,6
SHIP-003018,ORD-003107,USPS,2024-11-24,284.01,90.4,0,S3R4EDFUCQ07,1,1
SHIP-003019,ORD-003108,UPS,2024-11-24,101.57,48.43,1,EGDE8WA2J0M8,6,1
SHIP-003020,ORD-003109,DHL,2024-11-24,6.06,12.43,0,1J3Z7ERKCR2W,7,5
SHIP-003021,ORD-003110,UPS,2024-11-24,74.82,37.73,0,O4CLOY9QQ7UV,2,2
SHIP-003022,ORD-003111,USPS,2024-11-24,61.6,23.68,1,TWV6TYVQ0UFH,7,8
SHIP-003023,ORD-003112,UPS,2024-11-24,308.26,131.1,0,GZ1AJJJ33GIP,4,10
SHIP-003024,ORD-003113,UPS,2024-11-25,266.65,114.46,1,0AR7HY1YE668,2,9
SHIP-003025,ORD-003114,FedEx,2024-11-25,14.7,15.12,0,2J95ZK7A4VXF,4,6
SHIP-003026,ORD-003115,Amazon Logistics,2024-11-25,148.05,41.51,0,LBFZXN4GYVYV,2,5
SHIP-003027,ORD-003116,Amazon Logistics,2024-11-25,63.77,20.44,0,ESXUVYGA6XB5,5,7
SHIP-003028,ORD-003117,FedEx,2024-11-25,453.2,212.44,0,PUG8LVSWYXS2,6,9
SHIP-003029,ORD-003118,DHL,2024-11-25,139.68,85.92,0,XZTSVN6FPS83,2,5
SHIP-003030,ORD-003119,FedEx,2024-11-25,130.77,67.35,0,71TTAWVPIVGW,3,10
SHIP-003031,ORD-003120,Amazon Logistics,2024-11-25,64.65,20.66,0,CNJHA6DZBYHS,7,6
SHIP-003032,ORD-003121,Amazon Logistics,2024-11-25,77.0,23.75,1,5N1NXX2MTJ3H,2,5
SHIP-003033,ORD-003122,USPS,2024-11-25,299.41,95.02,0,AOO8ZET5A78H,8,8
SHIP-003034,ORD-003123,Amazon Logistics,2024-11-25,96.03,28.51,0,UMCNJY6MZEW0,7,8
SHIP-003035,ORD-003125,USPS,2024-11-25,10.04,8.21,0,XFAYMUGR1M1E,1,10
SHIP-003036,ORD-003126,UPS,2024-11-25,154.96,69.78,0,Y8F3R8UD6CGF,1,9
SHIP-003037,ORD-003127,UPS,2024-11-25,434.75,181.7,1,2018L15XP894,6,5
SHIP-003038,ORD-003128,USPS,2024-11-26,166.99,55.3,1,2VIXQ7MWE9IF,8,3
SHIP-003039,ORD-003129,UPS,2024-11-26,131.61,60.44,0,LPOWQH010TK2,7,6
SHIP-003040,ORD-003130,UPS,2024-11-26,101.09,48.24,0,BDHAR2HQ733B,1,8
SHIP-003041,ORD-003132,USPS,2024-11-26,17.01,10.3,1,R5REDDJOT30T,2,10
SHIP-003042,ORD-003133,UPS,2024-11-26,30.8,20.12,0,FOXQ24GI0GPI,1,3
SHIP-003043,ORD-003134,USPS,2024-11-26,246.8,79.24,0,U3T721YDO80N,3,2
SHIP-003044,ORD-003135,DHL,2024-11-26,369.29,212.21,0,V1A5QSSHLLT5,6,4
SHIP-003045,ORD-003136,USPS,2024-11-26,267.22,85.37,0,RGT82MY5LRXU,3,1
SHIP-003046,ORD-003137,FedEx,2024-11-26,105.26,55.87,1,J44ECXK61GVC,1,8
SHIP-003047,ORD-003138,Amazon Logistics,2024-11-26,95.29,28.32,0,GLIU32YX5ZOV,2,10
SHIP-003048,ORD-003139,FedEx,2024-11-27,359.78,170.4,0,85G7LL1R25NB,3,8
SHIP-003049,ORD-003140,Amazon Logistics,2024-11-27,103.64,30.41,0,K7XOHAVKQAUB,2,3
SHIP-003050,ORD-003141,FedEx,2024-11-27,69.52,39.78,0,IWGBO02I89BN,3,6
SHIP-003051,ORD-003142,Amazon Logistics,2024-11-27,133.1,37.77,0,QM48KLNMFPCI,5,6
SHIP-003052,ORD-003143,DHL,2024-11-27,613.96,346.78,0,27JKJWRCX2RC,8,10
SHIP-003053,ORD-003144,USPS,2024-11-27,96.5,34.15,0,6UJC1OPH944K,1,1
SHIP-003054,ORD-003145,USPS,2024-11-27,65.84,24.95,0,YLI6B5H575ZV,7,4
SHIP-003055,ORD-003146,UPS,2024-11-28,22.47,16.79,0,BKYEKM39RD7U,6,3
SHIP-003056,ORD-003147,Amazon Logistics,2024-11-28,107.6,31.4,0,I6L5SODYNTGX,4,5
SHIP-003057,ORD-003148,DHL,2024-11-28,170.92,103.11,0,YLSRO5Z4LH8F,3,6
SHIP-003058,ORD-003149,Amazon Logistics,2024-11-28,134.5,38.12,0,IYKOR6EW0IE3,6,8
SHIP-003059,ORD-003150,USPS,2024-11-28,44.34,18.5,1,CCR30Y9QLNUV,5,4
SHIP-003060,ORD-003151,DHL,2024-11-29,187.86,112.42,0,GC6D6CJI0UUZ,8,3
SHIP-003061,ORD-003152,FedEx,2024-11-29,250.1,121.05,0,61CXIK2772QW,3,4
SHIP-003062,ORD-003153,FedEx,2024-11-29,143.19,72.94,0,RW3PHUPEPQBD,8,5
SHIP-003063,ORD-003154,FedEx,2024-11-29,148.41,75.28,0,TTE7W4ASFC7I,4,6
SHIP-003064,ORD-003155,UPS,2024-11-29,136.53,62.41,0,UCCCA8WM9LIC,1,5
SHIP-003065,ORD-003156,Amazon Logistics,2024-11-29,130.77,37.19,0,WP7M3LIOXM5L,3,2
SHIP-003066,ORD-003157,FedEx,2024-11-29,22.64,18.69,0,Y3T55M3SITCI,6,1
SHIP-003067,ORD-003158,UPS,2024-11-29,249.51,107.6,0,ATD7BWS35G9Z,7,2
SHIP-003068,ORD-003159,FedEx,2024-11-29,32.46,23.11,0,ZT3AJ36JJ04E,5,4
SHIP-003069,ORD-003160,DHL,2024-11-30,17.85,18.92,0,Z2S5231KMVOS,2,9
SHIP-003070,ORD-003161,Amazon Logistics,2024-11-30,70.78,22.2,0,GKWKI6E2QHPT,6,7
SHIP-003071,ORD-003162,USPS,2024-11-30,85.3,30.79,1,VBCILZT4QFGX,8,7
SHIP-003072,ORD-003163,Amazon Logistics,2024-11-30,76.74,23.68,0,U7S7S3T6L8NZ,8,3
SHIP-003073,ORD-003164,UPS,2024-11-30,116.0,54.2,0,F8V8ZVOXVFA8,8,8
SHIP-003074,ORD-003165,FedEx,2024-11-30,82.02,45.41,1,SMLZZFQZNFMV,7,6
SHIP-003075,ORD-003166,FedEx,2024-11-30,109.95,57.98,0,GW6QC3RSHUY1,3,9
SHIP-003076,ORD-003167,USPS,2024-11-30,432.6,134.98,1,AUBD4YXBXAGR,5,4
SHIP-003077,ORD-003168,DHL,2024-12-01,33.54,27.55,0,B49UGD4QCKKE,3,8
SHIP-003078,ORD-003169,UPS,2024-12-01,268.91,115.36,0,JUEGU13LUTZE,8,1
SHIP-003079,ORD-003170,USPS,2024-12-01,78.36,28.71,0,JLMHUTR72NV2,8,2
SHIP-003080,ORD-003171,DHL,2024-12-01,364.45,209.55,0,TQRM840DK2OV,5,10
SHIP-003081,ORD-003172,UPS,2024-12-01,27.78,18.91,0,W0DZRC2G7P3X,1,10
SHIP-003082,ORD-003173,UPS,2024-12-01,127.07,58.63,0,E2WMIAMGCDJH,8,6
SHIP-003083,ORD-003174,UPS,2024-12-01,394.56,165.62,0,4K43N7KCVOOK,1,8
SHIP-003084,ORD-003175,FedEx,2024-12-01,260.81,125.86,1,H99LZFAYVB9D,8,5
SHIP-003085,ORD-003176,UPS,2024-12-01,271.2,116.28,0,LNDIHL1KPM9U,4,9
SHIP-003086,ORD-003177,FedEx,2024-12-01,350.25,166.11,0,YM13JGJ9BCR2,1,3
SHIP-003087,ORD-003178,UPS,2024-12-02,101.71,48.48,0,5T2IP67U1V4A,3,3
SHIP-003088,ORD-003179,FedEx,2024-12-02,153.41,77.53,0,AVUS05NQKDN9,3,6
SHIP-003089,ORD-003180,USPS,2024-12-02,114.56,39.57,0,KAT8XDVE0DRP,4,5
SHIP-003090,ORD-003181,Amazon Logistics,2024-12-02,107.98,31.5,0,MWC52INM9PJ8,4,2
SHIP-003091,ORD-003182,Amazon Logistics,2024-12-02,53.24,17.81,1,32VHYZC85RSH,6,5
SHIP-003092,ORD-003183,UPS,2024-12-02,6.94,10.58,1,IDBSLD39Y7G0,7,1
SHIP-003093,ORD-003184,Amazon Logistics,2024-12-02,159.33,44.33,0,LNFEC9JROI7B,1,8
SHIP-003094,ORD-003185,UPS,2024-12-02,124.5,57.6,0,7KG8EO047C8N,4,7
SHIP-003095,ORD-003186,FedEx,2024-12-02,202.0,99.4,0,ZNT6YC750W30,7,2
SHIP-003096,ORD-003187,Amazon Logistics,2024-12-02,290.53,77.13,1,KWNSPQS8VWKH,2,3
SHIP-003097,ORD-003188,USPS,2024-12-02,240.2,77.26,0,RNAAQIQGKLWW,2,1
SHIP-003098,ORD-003189,Amazon Logistics,2024-12-02,33.18,12.79,0,FA22GH9WL861,7,8
SHIP-003099,ORD-003190,FedEx,2024-12-02,66.01,38.2,0,Y4Y27TJV1NCU,4,9
SHIP-003100,ORD-003191,UPS,2024-12-02,274.8,117.72,0,9T2S38YR19S4,5,7
SHIP-003101,ORD-003192,FedEx,2024-12-03,34.76,24.14,0,647B3JDELUAN,7,9
SHIP-003102,ORD-003193,Amazon Logistics,2024-12-03,2.7,5.17,1,P8CJV7ZEHY7R,4,4
SHIP-003103,ORD-003194,Amazon Logistics,2024-12-03,52.64,17.66,0,CP48P6L5YWCG,2,3
SHIP-003104,ORD-003195,FedEx,2024-12-03,16.74,16.03,0,12Y0E7049GS5,7,4
SHIP-003105,ORD-003196,UPS,2024-12-03,212.66,92.86,0,G56889Y8B8QT,5,8
SHIP-003106,ORD-003197,DHL,2024-12-03,283.77,165.17,0,XVC1JUSUB0IP,7,7
SHIP-003107,ORD-003198,DHL,2024-12-03,238.54,140.3,0,CO7NDDJ64ED1,8,2
SHIP-003108,ORD-003199,FedEx,2024-12-04,156.11,78.75,1,6MOOGA351W06,5,8
SHIP-003109,ORD-003200,UPS,2024-12-04,292.91,124.96,0,MPY54JQ45E81,6,2
SHIP-003110,ORD-003202,FedEx,2024-12-04,290.13,139.06,0,Y9BCUTMKWSBN,8,7
SHIP-003111,ORD-003203,USPS,2024-12-04,150.29,50.29,1,MKCTHGYMGT7E,2,8
SHIP-003112,ORD-003204,Amazon Logistics,2024-12-04,246.24,66.06,0,E6B390BOCHVE,8,2
SHIP-003113,ORD-003205,FedEx,2024-12-04,124.53,64.54,0,1HTRFW122KIJ,6,1
SHIP-003114,ORD-003206,Amazon Logistics,2024-12-04,316.64,83.66,0,JDIT0TCUIRUQ,3,5
SHIP-003115,ORD-003207,UPS,2024-12-05,13.45,13.18,0,W66J7XO5LUM4,2,1
SHIP-003116,ORD-003208,USPS,2024-12-05,185.17,60.75,0,CXEHH8QC7P1O,3,8
SHIP-003117,ORD-003209,Amazon Logistics,2024-12-05,57.29,18.82,0,G7SLY8X66TQY,7,4
SHIP-003118,ORD-003210,USPS,2024-12-05,176.6,58.18,0,I4PKUQ5W8KD5,8,6
SHIP-003119,ORD-003211,UPS,2024-12-05,225.78,98.11,0,980Z94QH8EEA,8,4
SHIP-003120,ORD-003212,USPS,2024-12-05,25.54,12.86,0,TCPYCK5O4WAZ,8,1
SHIP-003121,ORD-003213,Amazon Logistics,2024-12-05,253.5,67.88,0,CR31446X0WF2,8,10
SHIP-003122,ORD-003214,UPS,2024-12-05,115.84,54.14,0,EJLZLGQ8RU9R,7,1
SHIP-003123,ORD-003215,Amazon Logistics,2024-12-06,176.44,48.61,0,US90UZ22NZTL,4,10
SHIP-003124,ORD-003216,DHL,2024-12-06,192.23,114.83,0,BMHN3Q7JJUFF,1,7
SHIP-003125,ORD-003217,Amazon Logistics,2024-12-06,35.48,13.37,0,PP232J8JFS4Z,7,4
SHIP-003126,ORD-003218,USPS,2024-12-06,224.0,72.4,0,AHG1QTQBQQXT,2,4
SHIP-003127,ORD-003219,Amazon Logistics,2024-12-06,153.41,42.85,0,WFRNMU9SWHT2,7,2
SHIP-003128,ORD-003220,UPS,2024-12-06,1.38,8.35,0,EHMJKL5YO9G8,6,9
SHIP-003129,ORD-003221,UPS,2024-12-06,16.98,14.59,1,35C14SVRY1T8,4,7
SHIP-003130,ORD-003222,DHL,2024-12-06,7.8,13.39,1,DCYMHUI99LLC,1,10
SHIP-003131,ORD-003223,Amazon Logistics,2024-12-06,107.01,31.25,0,DB1U0OHCO2MI,8,4
SHIP-003132,ORD-003224,FedEx,2024-12-06,3.68,10.16,0,LD6SADVSYHEG,5,5
SHIP-003133,ORD-003225,UPS,2024-12-07,456.01,190.2,0,8UFKGGKDXLED,3,9
SHIP-003134,ORD-003226,FedEx,2024-12-07,240.23,116.6,0,K19WPDW8O83B,2,4
SHIP-003135,ORD-003227,Amazon Logistics,2024-12-07,181.07,49.77,0,T2C5D78TU0RL,8,2
SHIP-003136,ORD-003228,USPS,2024-12-07,28.3,13.69,1,Y9AFA3RNVE3K,4,8
SHIP-003137,ORD-003229,DHL,2024-12-07,224.1,132.36,0,VBBGV0C0VJA6,1,7
SHIP-003138,ORD-003230,UPS,2024-12-07,75.8,38.12,0,EQOHBWO7CW9C,6,4
SHIP-003139,ORD-003231,UPS,2024-12-07,236.32,102.33,0,SP9QOC8UMFXH,7,3
SHIP-003140,ORD-003232,Amazon Logistics,2024-12-07,69.03,21.76,0,VGOZ7JSJ8EIX,7,3
SHIP-003141,ORD-003234,UPS,2024-12-07,39.8,23.72,0,W1PHLU34P64Z,4,6
SHIP-003142,ORD-003235,DHL,2024-12-07,74.98,50.34,0,ZXGZJSBPO187,7,6
SHIP-003143,ORD-003236,FedEx,2024-12-07,238.43,115.79,0,M07UWWJU0C9K,5,10
SHIP-003144,ORD-003237,UPS,2024-12-08,255.06,109.82,0,RTT73PAC7W43,8,1
SHIP-003145,ORD-003238,DHL,2024-12-08,159.14,96.63,0,VBTX8DWF8M7F,1,9
SHIP-003146,ORD-003239,Amazon Logistics,2024-12-08,61.51,19.88,0,7YYK778SSWOM,7,1
SHIP-003147,ORD-003240,FedEx,2024-12-08,37.17,25.23,0,M1AIHV67YD9P,7,8
SHIP-003148,ORD-003241,USPS,2024-12-08,131.54,44.66,0,AK9WHBR87XB1,3,8
SHIP-003149,ORD-003242,DHL,2024-12-08,17.57,18.76,0,UB26T8SYUIQQ,7,10
SHIP-003150,ORD-003243,DHL,2024-12-08,213.1,126.31,0,K9Z3BN5HTL8S,1,1
SHIP-003151,ORD-003244,USPS,2024-12-08,19.98,11.19,0,5KMTPSBYMRSJ,6,1
SHIP-003152,ORD-003245,Amazon Logistics,2024-12-08,159.1,44.27,0,1V7DCWZ66H84,3,7
SHIP-003153,ORD-003246,DHL,2024-12-09,16.74,18.31,0,FTR6BLWH06QP,2,1
SHIP-003154,ORD-003247,DHL,2024-12-09,118.1,74.05,0,TINM5DAD7VOF,4,10
SHIP-003155,ORD-003248,UPS,2024-12-09,12.79,12.92,0,TENJEJFJ7FWS,5,1
SHIP-003156,ORD-003249,FedEx,2024-12-09,254.36,122.96,0,LILM8Q8161DQ,6,8
SHIP-003157,ORD-003250,DHL,2024-12-09,253.43,148.49,1,T6GSH3H228MF,6,5
SHIP-003158,ORD-003251,USPS,2024-12-09,126.49,43.15,0,6W7TVBQ2N9CW,7,2
SHIP-003159,ORD-003252,DHL,2024-12-10,197.4,117.67,0,H4NW49AFG5D5,1,9
