order_id,customer_id,order_date,due_date,payment_date,status,carrier,shipping_cost,total_weight_lbs,subtotal,taxable_amount,tax_rate,sales_tax,invoice_total,state,payment_terms
ORD-003166,CUST-00264,2024-11-30,2024-11-30,2024-12-09,Paid,FedEx,57.98,109.95,3017.13,3017.13,0.0475,143.31,3218.42,NC,Due on Receipt
ORD-003167,CUST-00135,2024-11-30,2024-11-30,2024-12-05,Paid,USPS,134.98,432.6,6376.76,3322.25,0.0,0.0,6511.74,DE,Due on Receipt
ORD-003168,CUST-00008,2024-12-01,2024-12-31,2025-01-10,Paid,DHL,27.55,33.54,105.86,105.86,0.0475,5.03,138.44,NC,Net 30
ORD-003169,CUST-00236,2024-12-01,2025-01-30,2024-12-20,Paid,UPS,115.36,268.91,1517.11,1265.59,0.0475,60.12,1692.59,NC,Net 60
ORD-003170,CUST-00043,2024-12-01,2024-12-01,2025-01-11,Paid,USPS,28.71,78.36,2188.89,2157.45,0.04,86.3,2303.9,NY,Due on Receipt
ORD-003171,CUST-00419,2024-12-01,2024-12-01,2025-01-06,Paid,DHL,209.55,364.45,3366.57,3366.57,0.06,201.99,3778.11,VT,Due on Receipt
ORD-003172,CUST-00429,2024-12-01,2024-12-01,2025-01-14,Paid,UPS,18.91,27.78,158.16,158.16,0.0625,9.88,186.95,IL,Due on Receipt
ORD-003173,CUST-00500,2024-12-01,2024-12-01,2025-01-15,Paid,UPS,58.63,127.07,2704.0,2672.56,0.0,0.0,2762.63,OR,Due on Receipt
ORD-003174,CUST-00019,2024-12-01,2024-12-01,2024-12-18,Paid,UPS,165.62,394.56,7938.44,7938.44,0.0635,504.09,8608.15,CT,Due on Receipt
ORD-003175,CUST-00223,2024-12-01,2024-12-01,2025-01-13,Paid,FedEx,125.86,260.81,3017.99,3017.99,0.0445,134.3,3278.15,LA,Due on Receipt
ORD-003176,CUST-00261,2024-12-01,2024-12-31,2024-12-05,Paid,UPS,116.28,271.2,3252.2,3252.2,0.0,0.0,3368.48,OR,Net 30
ORD-003177,CUST-00477,2024-12-01,2025-01-30,2024-12-10,Paid,FedEx,166.11,350.25,2662.82,2662.82,0.0485,129.15,2958.08,UT,Net 60
ORD-003178,CUST-00037,2024-12-02,2024-12-02,,Overdue,UPS,48.48,101.71,836.85,836.85,0.053,44.35,929.68,VA,Due on Receipt
ORD-003179,CUST-00084,2024-12-02,2024-12-02,2024-12-17,Paid,FedEx,77.53,153.41,1628.71,1628.71,0.06,97.72,1803.96,WV,Due on Receipt
ORD-003180,CUST-00427,2024-12-02,2024-12-02,2024-12-16,Paid,USPS,39.57,114.56,2651.98,2651.98,0.07,185.64,2877.19,IN,Due on Receipt
ORD-003181,CUST-00092,2024-12-02,2024-12-02,2024-12-30,Paid,Amazon Logistics,31.5,107.98,4886.78,4886.78,0.0625,305.42,5223.7,TX,Due on Receipt
ORD-003182,CUST-00415,2024-12-02,2024-12-02,2024-12-21,Paid,Amazon Logistics,17.81,53.24,1030.96,1030.96,0.06,61.86,1110.63,PA,Due on Receipt
ORD-003183,CUST-00225,2024-12-02,2025-01-31,2024-12-13,Paid,UPS,10.58,6.94,221.89,221.89,0.0625,13.87,246.34,MA,Net 60
ORD-003184,CUST-00199,2024-12-02,2025-01-31,2024-12-08,Paid,Amazon Logistics,44.33,159.33,498.34,498.34,0.0625,31.15,573.82,IL,Net 60
ORD-003185,CUST-00019,2024-12-02,2024-12-02,2025-01-07,Paid,UPS,57.6,124.5,1346.05,1346.05,0.0635,85.47,1489.12,CT,Due on Receipt
ORD-003186,CUST-00168,2024-12-02,2024-12-02,2025-01-07,Paid,FedEx,99.4,202.0,3031.87,3031.87,0.04,121.27,3252.54,AL,Due on Receipt
ORD-003187,CUST-00204,2024-12-02,2024-12-02,2024-12-22,Paid,Amazon Logistics,77.13,290.53,7654.45,4260.55,0.0575,244.98,7976.56,OH,Due on Receipt
ORD-003188,CUST-00471,2024-12-02,2025-01-31,2024-12-09,Paid,USPS,77.26,240.2,2493.7,2493.7,0.04225,105.36,2676.32,MO,Net 60
ORD-003189,CUST-00043,2024-12-02,2024-12-02,,Overdue,Amazon Logistics,12.79,33.18,1329.24,1329.24,0.04,53.17,1395.2,NY,Due on Receipt
ORD-003190,CUST-00025,2024-12-02,2024-12-02,2025-01-07,Paid,FedEx,38.2,66.01,1877.96,1877.96,0.055,103.29,2019.45,NE,Due on Receipt
ORD-003191,CUST-00265,2024-12-02,2024-12-02,2024-12-22,Paid,UPS,117.72,274.8,8381.28,6847.72,0.0475,325.27,8824.27,NC,Due on Receipt
ORD-003192,CUST-00236,2024-12-03,2025-02-01,,Overdue,FedEx,24.14,34.76,265.72,265.72,0.0475,12.62,302.48,NC,Net 60
ORD-003193,CUST-00464,2024-12-03,2024-12-03,,Overdue,Amazon Logistics,5.17,2.7,739.52,739.52,0.065,48.07,792.76,KS,Due on Receipt
ORD-003194,CUST-00060,2024-12-03,2024-12-03,2024-12-05,Paid,Amazon Logistics,17.66,52.64,1652.71,1652.71,0.0485,80.16,1750.53,UT,Due on Receipt
ORD-003195,CUST-00389,2024-12-03,2024-12-03,2024-12-05,Paid,FedEx,16.03,16.74,579.81,579.81,0.06,34.79,630.63,ID,Due on Receipt
ORD-003196,CUST-00423,2024-12-03,2025-02-01,2024-12-05,Paid,UPS,92.86,212.66,7426.5,7426.5,0.04,297.06,7816.42,NY,Net 60
ORD-003197,CUST-00056,2024-12-03,2024-12-03,2025-01-04,Paid,DHL,165.17,283.77,4913.71,4913.71,0.05,245.69,5324.57,WI,Due on Receipt
ORD-003198,CUST-00150,2024-12-03,2024-12-03,2024-12-18,Paid,DHL,140.3,238.54,3728.3,3728.3,0.0625,233.02,4101.62,TX,Due on Receipt
ORD-003199,CUST-00178,2024-12-04,2025-01-03,2024-12-06,Paid,FedEx,78.75,156.11,2077.39,2077.39,0.065,135.03,2291.17,WA,Net 30
ORD-003200,CUST-00362,2024-12-04,2024-12-04,2025-01-18,Paid,UPS,124.96,292.91,6062.97,5927.33,0.06,355.64,6543.57,VT,Due on Receipt
ORD-003201,CUST-00189,2024-12-04,2025-02-02,,Cancelled,DHL,282.42,496.95,4118.48,4118.48,0.04,164.74,4565.64,GA,Net 60
ORD-003202,CUST-00309,2024-12-04,2024-12-04,2025-01-12,Paid,FedEx,139.06,290.13,2142.18,1953.54,0.0575,112.33,2393.57,OH,Due on Receipt
ORD-003203,CUST-00363,2024-12-04,2024-12-04,2025-01-17,Paid,USPS,50.29,150.29,2390.08,2390.08,0.065,155.36,2595.73,KS,Due on Receipt
ORD-003204,CUST-00088,2024-12-04,2024-12-04,2024-12-08,Paid,Amazon Logistics,66.06,246.24,1853.44,1853.44,0.04,74.14,1993.64,NY,Due on Receipt
ORD-003205,CUST-00189,2024-12-04,2025-02-02,2024-12-06,Paid,FedEx,64.54,124.53,2640.5,506.24,0.04,20.25,2725.29,GA,Net 60
ORD-003206,CUST-00205,2024-12-04,2025-01-03,2024-12-17,Paid,Amazon Logistics,83.66,316.64,5711.51,4014.56,0.04,160.58,5955.75,HI,Net 30
ORD-003207,CUST-00127,2024-12-05,2024-12-05,2024-12-31,Paid,UPS,13.18,13.45,232.59,232.59,0.04,9.3,255.07,WY,Due on Receipt
ORD-003208,CUST-00434,2024-12-05,2024-12-05,,Overdue,USPS,60.75,185.17,4689.57,4689.57,0.0,0.0,4750.32,NH,Due on Receipt
ORD-003209,CUST-00089,2024-12-05,2025-01-04,2025-01-04,Paid,Amazon Logistics,18.82,57.29,1303.37,1303.37,0.0625,81.46,1403.65,TX,Net 30
ORD-003210,CUST-00364,2024-12-05,2024-12-05,2025-01-06,Paid,USPS,58.18,176.6,307.5,307.5,0.045,13.84,379.52,SD,Due on Receipt
ORD-003211,CUST-00283,2024-12-05,2024-12-05,2025-01-10,Paid,UPS,98.11,225.78,1333.38,1333.38,0.06,80.0,1511.49,MD,Due on Receipt
ORD-003212,CUST-00376,2024-12-05,2024-12-05,2024-12-19,Paid,USPS,12.86,25.54,454.96,454.96,0.065,29.57,497.39,WA,Due on Receipt
ORD-003213,CUST-00392,2024-12-05,2024-12-05,2025-01-08,Paid,Amazon Logistics,67.88,253.5,5580.84,3205.11,0.0475,152.24,5800.96,NC,Due on Receipt
ORD-003214,CUST-00253,2024-12-05,2024-12-05,2025-01-09,Paid,UPS,54.14,115.84,2522.24,2522.24,0.07,176.56,2752.94,TN,Due on Receipt
ORD-003215,CUST-00485,2024-12-06,2024-12-06,,Overdue,Amazon Logistics,48.61,176.44,2503.44,2503.44,0.04,100.14,2652.19,GA,Due on Receipt
ORD-003216,CUST-00237,2024-12-06,2024-12-06,,Overdue,DHL,114.83,192.23,1126.57,1126.57,0.06,67.59,1308.99,PA,Due on Receipt
ORD-003217,CUST-00238,2024-12-06,2024-12-06,2025-01-02,Paid,Amazon Logistics,13.37,35.48,1319.16,1319.16,0.06,79.15,1411.68,PA,Due on Receipt
ORD-003218,CUST-00254,2024-12-06,2024-12-06,2024-12-24,Paid,USPS,72.4,224.0,2653.07,2653.07,0.07,185.71,2911.18,RI,Due on Receipt
ORD-003219,CUST-00260,2024-12-06,2024-12-06,2025-01-01,Paid,Amazon Logistics,42.85,153.41,1330.17,1330.17,0.065,86.46,1459.48,KS,Due on Receipt
ORD-003220,CUST-00124,2024-12-06,2025-01-05,2025-01-01,Paid,UPS,8.35,1.38,143.03,143.03,0.0475,6.79,158.17,NC,Net 30
ORD-003221,CUST-00093,2024-12-06,2025-01-05,2025-01-12,Paid,UPS,14.59,16.98,49.08,49.08,0.06875,3.37,67.04,MN,Net 30
ORD-003222,CUST-00081,2024-12-06,2024-12-06,2024-12-29,Paid,DHL,13.39,7.8,417.05,417.05,0.0475,19.81,450.25,NC,Due on Receipt
ORD-003223,CUST-00150,2024-12-06,2024-12-06,2024-12-23,Paid,Amazon Logistics,31.25,107.01,1281.55,1281.55,0.0625,80.1,1392.9,TX,Due on Receipt
ORD-003224,CUST-00328,2024-12-06,2024-12-06,2024-12-26,Paid,FedEx,10.16,3.68,474.28,0.0,0.06,0.0,484.44,PA,Due on Receipt
ORD-003225,CUST-00313,2024-12-07,2024-12-07,2024-12-15,Paid,UPS,190.2,456.01,6488.4,5538.92,0.0475,263.1,6941.7,NC,Due on Receipt
ORD-003226,CUST-00086,2024-12-07,2024-12-07,2025-01-10,Paid,FedEx,116.6,240.23,1108.77,1108.77,0.04,44.35,1269.72,NY,Due on Receipt
ORD-003227,CUST-00175,2024-12-07,2024-12-07,2024-12-29,Paid,Amazon Logistics,49.77,181.07,1791.2,1791.2,0.04,71.65,1912.62,GA,Due on Receipt
ORD-003228,CUST-00284,2024-12-07,2024-12-07,2024-12-19,Paid,USPS,13.69,28.3,81.8,81.8,0.0475,3.89,99.38,NC,Due on Receipt
ORD-003229,CUST-00326,2024-12-07,2024-12-07,2024-12-24,Paid,DHL,132.36,224.1,2422.89,2422.89,0.0575,139.32,2694.57,OH,Due on Receipt
ORD-003230,CUST-00481,2024-12-07,2025-02-05,2024-12-09,Paid,UPS,38.12,75.8,933.4,933.4,0.06,56.0,1027.52,MD,Net 60
ORD-003231,CUST-00240,2024-12-07,2024-12-07,2024-12-29,Paid,UPS,102.33,236.32,4046.83,4046.83,0.06,242.81,4391.97,MD,Due on Receipt
ORD-003232,CUST-00240,2024-12-07,2024-12-07,2024-12-08,Paid,Amazon Logistics,21.76,69.03,2530.42,2530.42,0.06,151.83,2704.01,MD,Due on Receipt
ORD-003233,CUST-00114,2024-12-07,2024-12-07,,Cancelled,UPS,89.24,203.61,2108.91,2108.91,0.065,137.08,2335.23,WA,Due on Receipt
ORD-003234,CUST-00075,2024-12-07,2024-12-07,2025-01-10,Paid,UPS,23.72,39.8,564.04,564.04,0.0575,32.43,620.19,OH,Due on Receipt
ORD-003235,CUST-00404,2024-12-07,2024-12-07,2025-01-21,Paid,DHL,50.34,74.98,1047.83,1047.83,0.0625,65.49,1163.66,IL,Due on Receipt
ORD-003236,CUST-00271,2024-12-07,2024-12-07,2025-01-10,Paid,FedEx,115.79,238.43,5476.9,5476.9,0.04,219.08,5811.77,AL,Due on Receipt
ORD-003237,CUST-00231,2024-12-08,2024-12-08,2024-12-29,Paid,UPS,109.82,255.06,3407.66,3407.66,0.06,204.46,3721.94,PA,Due on Receipt
ORD-003238,CUST-00080,2024-12-08,2024-12-08,2025-01-16,Paid,DHL,96.63,159.14,2663.08,2663.08,0.06,159.78,2919.49,MI,Due on Receipt
ORD-003239,CUST-00072,2024-12-08,2024-12-08,2025-01-12,Paid,Amazon Logistics,19.88,61.51,3252.1,3252.1,0.0575,187.0,3458.98,OH,Due on Receipt
ORD-003240,CUST-00216,2024-12-08,2024-12-08,2024-12-24,Paid,FedEx,25.23,37.17,411.59,411.59,0.07,28.81,465.63,MS,Due on Receipt
ORD-003241,CUST-00272,2024-12-08,2024-12-08,2024-12-21,Paid,USPS,44.66,131.54,4782.13,4782.13,0.06,286.93,5113.72,PA,Due on Receipt
ORD-003242,CUST-00100,2024-12-08,2024-12-08,2024-12-20,Paid,DHL,18.76,17.57,740.74,740.74,0.0625,46.3,805.8,IL,Due on Receipt
ORD-003243,CUST-00265,2024-12-08,2024-12-08,,Pending,DHL,126.31,213.1,2964.3,2964.3,0.0475,140.8,3231.41,NC,Due on Receipt
ORD-003244,CUST-00401,2024-12-08,2024-12-08,,Overdue,USPS,11.19,19.98,1456.26,1456.26,0.0635,92.47,1559.92,CT,Due on Receipt
ORD-003245,CUST-00430,2024-12-08,2024-12-08,,Pending,Amazon Logistics,44.27,159.1,815.7,815.7,0.0485,39.56,899.53,UT,Due on Receipt
ORD-003246,CUST-00397,2024-12-09,2024-12-09,2024-12-15,Paid,DHL,18.31,16.74,579.81,579.81,0.06,34.79,632.91,MD,Due on Receipt
ORD-003247,CUST-00481,2024-12-09,2025-02-07,,Overdue,DHL,74.05,118.1,3268.51,3268.51,0.06,196.11,3538.67,MD,Net 60
ORD-003248,CUST-00423,2024-12-09,2025-02-07,2024-12-10,Paid,UPS,12.92,12.79,136.15,136.15,0.04,5.45,154.52,NY,Net 60
ORD-003249,CUST-00242,2024-12-09,2025-01-08,2024-12-29,Paid,FedEx,122.96,254.36,6673.66,6199.38,0.0625,387.46,7184.08,IL,Net 30
ORD-003250,CUST-00387,2024-12-09,2024-12-09,2024-12-24,Paid,DHL,148.49,253.43,1757.61,1443.21,0.0625,90.2,1996.3,TX,Due on Receipt
ORD-003251,CUST-00194,2024-12-09,2025-02-07,2024-12-20,Paid,USPS,43.15,126.49,3806.22,3806.22,0.06,228.37,4077.74,KY,Net 60
ORD-003252,CUST-00136,2024-12-10,2024-12-10,2025-01-23,Paid,DHL,117.67,197.4,5350.54,5350.54,0.066,353.14,5821.35,NJ,Due on Receipt
ORD-003253,CUST-00269,2024-12-10,2024-12-10,2024-12-17,Paid,FedEx,58.87,111.94,7947.82,7947.82,0.06,476.87,8483.56,WV,Due on Receipt
ORD-003254,CUST-00178,2024-12-10,2025-01-09,2025-01-05,Paid,UPS,81.04,183.1,3918.56,3918.56,0.065,254.71,4254.31,WA,Net 30
ORD-003255,CUST-00482,2024-12-10,2024-12-10,2025-01-16,Paid,FedEx,47.09,85.75,1285.0,1285.0,0.055,70.67,1402.76,ME,Due on Receipt
ORD-003256,CUST-00406,2024-12-10,2024-12-10,2024-12-22,Paid,USPS,18.23,43.45,332.15,332.15,0.0,0.0,350.38,MT,Due on Receipt
ORD-003257,CUST-00106,2024-12-10,2024-12-10,2025-01-14,Paid,UPS,37.68,74.7,807.63,807.63,0.0575,46.44,891.75,OH,Due on Receipt
ORD-003258,CUST-00113,2024-12-10,2024-12-10,2025-01-02,Paid,UPS,114.75,267.37,3263.42,3263.42,0.06,195.81,3573.98,FL,Due on Receipt
ORD-003259,CUST-00313,2024-12-10,2024-12-10,2025-01-22,Paid,DHL,61.83,95.87,1657.97,1657.97,0.0475,78.75,1798.55,NC,Due on Receipt
ORD-003260,CUST-00330,2024-12-11,2024-12-11,2025-01-05,Paid,UPS,53.06,113.16,63.96,63.96,0.0575,3.68,120.7,OH,Due on Receipt
ORD-003261,CUST-00170,2024-12-11,2024-12-11,2025-01-16,Paid,USPS,95.01,299.35,5511.59,5511.59,0.065,358.25,5964.85,WA,Due on Receipt
ORD-003262,CUST-00241,2024-12-11,2024-12-11,,Overdue,UPS,153.63,364.58,5421.77,5421.77,0.0625,338.86,5914.26,IL,Due on Receipt
ORD-003263,CUST-00434,2024-12-11,2024-12-11,2024-12-16,Paid,FedEx,69.88,136.4,4933.4,4933.4,0.0,0.0,5003.28,NH,Due on Receipt
ORD-003264,CUST-00307,2024-12-11,2024-12-11,2024-12-19,Paid,FedEx,48.1,88.01,2727.98,2727.98,0.0625,170.5,2946.58,TX,Due on Receipt
ORD-003265,CUST-00486,2024-12-11,2024-12-11,2025-01-22,Paid,FedEx,23.75,33.9,1806.32,1806.32,0.0475,85.8,1915.87,NC,Due on Receipt
ORD-003266,CUST-00353,2024-12-11,2024-12-11,,Pending,FedEx,285.24,614.97,7189.25,7189.25,0.0575,413.38,7887.87,OH,Due on Receipt
ORD-003267,CUST-00179,2024-12-11,2024-12-11,2025-01-12,Paid,USPS,22.6,58.0,998.75,998.75,0.06,59.92,1081.27,MD,Due on Receipt
ORD-003268,CUST-00294,2024-12-11,2025-02-09,,Pending,UPS,165.53,394.32,3006.33,3006.33,0.07,210.44,3382.3,MS,Net 60
ORD-003269,CUST-00252,2024-12-11,2024-12-11,2024-12-12,Paid,UPS,280.38,681.45,9632.28,9632.28,0.065,626.1,10538.76,WA,Due on Receipt
ORD-003270,CUST-00255,2024-12-11,2024-12-11,2025-01-02,Paid,FedEx,46.84,85.19,563.25,563.25,0.0,0.0,610.09,DE,Due on Receipt
ORD-003271,CUST-00232,2024-12-11,2024-12-11,2025-01-16,Paid,UPS,81.77,184.92,1293.51,1293.51,0.04,51.74,1427.02,NY,Due on Receipt
ORD-003272,CUST-00068,2024-12-12,2024-12-12,2024-12-16,Paid,UPS,122.24,286.1,4192.7,4192.7,0.06,251.56,4566.5,MI,Due on Receipt
ORD-003273,CUST-00267,2024-12-12,2024-12-12,2025-01-16,Paid,Amazon Logistics,11.54,28.14,234.05,234.05,0.0625,14.63,260.22,IL,Due on Receipt
ORD-003274,CUST-00162,2024-12-12,2024-12-12,2025-01-18,Paid,DHL,176.01,303.48,2439.66,2439.66,0.0,0.0,2615.67,OR,Due on Receipt
ORD-003275,CUST-00496,2024-12-12,2024-12-12,2024-12-21,Paid,USPS,50.88,152.27,2946.49,1997.01,0.065,129.81,3127.18,WA,Due on Receipt
ORD-003276,CUST-00351,2024-12-12,2024-12-12,2024-12-25,Paid,FedEx,15.38,15.28,133.74,133.74,0.06,8.02,157.14,FL,Due on Receipt
ORD-003277,CUST-00480,2024-12-12,2024-12-12,2024-12-15,Paid,DHL,136.39,231.43,3109.09,3109.09,0.06,186.55,3432.03,PA,Due on Receipt
ORD-003278,CUST-00179,2024-12-12,2024-12-12,2025-01-09,Paid,UPS,155.41,369.02,2534.97,2534.97,0.06,152.1,2842.48,MD,Due on Receipt
ORD-003279,CUST-00275,2024-12-12,2024-12-12,2025-01-18,Paid,Amazon Logistics,5.89,5.58,193.27,193.27,0.065,12.56,211.72,WA,Due on Receipt
ORD-003280,CUST-00203,2024-12-12,2025-01-11,2025-01-25,Paid,Amazon Logistics,52.65,192.58,3222.3,3222.3,0.07,225.56,3500.51,TN,Net 30
ORD-003281,CUST-00022,2024-12-12,2024-12-12,2025-01-08,Paid,DHL,48.13,70.96,2638.32,2638.32,0.04,105.53,2791.98,AL,Due on Receipt
ORD-003282,CUST-00006,2024-12-12,2024-12-12,2024-12-31,Paid,UPS,84.66,192.16,1994.96,1994.96,0.0475,94.76,2174.38,NC,Due on Receipt
ORD-003283,CUST-00109,2024-12-12,2024-12-12,2024-12-21,Paid,USPS,51.52,154.4,674.88,674.88,0.07,47.24,773.64,IN,Due on Receipt
ORD-003284,CUST-00275,2024-12-12,2024-12-12,2024-12-18,Paid,DHL,24.45,27.9,966.35,966.35,0.065,62.81,1053.61,WA,Due on Receipt
ORD-003285,CUST-00247,2024-12-12,2024-12-12,2024-12-30,Paid,Amazon Logistics,52.88,193.52,6334.02,6334.02,0.06,380.04,6766.94,KY,Due on Receipt
ORD-003286,CUST-00228,2024-12-12,2024-12-12,2024-12-25,Paid,DHL,18.81,17.66,30.75,30.75,0.0625,1.92,51.48,IL,Due on Receipt
ORD-003287,CUST-00301,2024-12-12,2025-01-11,2024-12-16,Paid,USPS,20.04,49.47,524.73,524.73,0.06,31.48,576.25,KY,Net 30
ORD-003288,CUST-00132,2024-12-12,2024-12-12,2024-12-27,Paid,UPS,61.6,134.5,2325.9,2325.9,0.06,139.55,2527.05,WV,Due on Receipt
ORD-003289,CUST-00245,2024-12-12,2025-01-11,2024-12-23,Paid,FedEx,123.09,254.65,3275.75,3275.75,0.065,212.92,3611.76,WA,Net 30
ORD-003290,CUST-00081,2024-12-13,2024-12-13,,Pending,USPS,6.85,5.49,241.86,241.86,0.0475,11.49,260.2,NC,Due on Receipt
ORD-003291,CUST-00390,2024-12-13,2024-12-13,,Overdue,Amazon Logistics,63.63,236.51,2175.24,2175.24,0.0625,135.95,2374.82,TX,Due on Receipt
ORD-003292,CUST-00216,2024-12-13,2024-12-13,2025-01-04,Paid,DHL,74.98,119.79,2319.66,2319.66,0.07,162.38,2557.02,MS,Due on Receipt
ORD-003293,CUST-00441,2024-12-13,2024-12-13,2025-01-13,Paid,UPS,40.22,81.06,1971.06,1971.06,0.06,118.26,2129.54,FL,Due on Receipt
ORD-003294,CUST-00075,2024-12-13,2024-12-13,2024-12-26,Paid,USPS,44.13,129.78,4253.94,4253.94,0.0575,244.6,4542.67,OH,Due on Receipt
ORD-003295,CUST-00116,2024-12-13,2025-02-11,2025-01-05,Paid,DHL,29.71,37.47,481.96,481.96,0.065,31.33,543.0,AR,Net 60
ORD-003296,CUST-00268,2024-12-13,2024-12-13,2024-12-22,Paid,UPS,152.46,361.64,6810.65,6810.65,0.04,272.43,7235.54,GA,Due on Receipt
ORD-003297,CUST-00035,2024-12-13,2024-12-13,2024-12-22,Paid,DHL,77.58,124.5,1346.05,1346.05,0.0575,77.4,1501.03,OH,Due on Receipt
ORD-003298,CUST-00445,2024-12-13,2024-12-13,2024-12-24,Paid,UPS,43.56,89.39,1592.36,1592.36,0.045,71.66,1707.58,OK,Due on Receipt
ORD-003299,CUST-00098,2024-12-13,2024-12-13,2025-01-14,Paid,Amazon Logistics,9.23,18.92,1145.0,1145.0,0.065,74.42,1228.65,AR,Due on Receipt
ORD-003300,CUST-00398,2024-12-13,2024-12-13,2024-12-28,Paid,UPS,34.6,67.01,1437.66,1437.66,0.04,57.51,1529.77,AL,Due on Receipt
ORD-003301,CUST-00304,2024-12-13,2024-12-13,2025-01-27,Paid,UPS,105.53,244.33,2579.33,2579.33,0.0725,187.0,2871.86,CA,Due on Receipt
ORD-003302,CUST-00134,2024-12-13,2024-12-13,2024-12-27,Paid,Amazon Logistics,14.52,40.1,1249.42,1249.42,0.05125,64.03,1327.97,NM,Due on Receipt
ORD-003303,CUST-00403,2024-12-13,2024-12-13,2024-12-26,Paid,DHL,20.8,21.28,533.92,533.92,0.06,32.04,586.76,PA,Due on Receipt
ORD-003304,CUST-00215,2024-12-13,2025-01-12,2025-01-17,Paid,FedEx,115.0,236.66,3782.01,3782.01,0.07,264.74,4161.75,IN,Net 30
ORD-003305,CUST-00166,2024-12-13,2024-12-13,2025-01-06,Paid,USPS,29.29,80.29,1716.32,1716.32,0.0625,107.27,1852.88,IL,Due on Receipt
ORD-003306,CUST-00022,2024-12-14,2024-12-14,,Overdue,DHL,37.69,51.98,1242.85,1242.85,0.04,49.71,1330.25,AL,Due on Receipt
ORD-003307,CUST-00137,2024-12-14,2024-12-14,2025-01-25,Paid,DHL,99.59,164.52,815.04,815.04,0.05125,41.77,956.4,NM,Due on Receipt
ORD-003308,CUST-00213,2024-12-14,2024-12-14,2025-01-10,Paid,USPS,56.42,170.72,777.32,777.32,0.066,51.3,885.04,NJ,Due on Receipt
ORD-003309,CUST-00338,2024-12-14,2024-12-14,2025-01-07,Paid,Amazon Logistics,29.33,99.33,1988.76,1988.76,0.06,119.33,2137.42,PA,Due on Receipt
ORD-003310,CUST-00431,2024-12-14,2024-12-14,2025-01-15,Paid,USPS,76.21,236.71,2628.53,2628.53,0.06,157.71,2862.45,FL,Due on Receipt
ORD-003311,CUST-00198,2024-12-14,2024-12-14,2025-01-02,Paid,Amazon Logistics,30.17,102.68,2399.28,2399.28,0.0475,113.97,2543.42,NC,Due on Receipt
ORD-003312,CUST-00071,2024-12-14,2024-12-14,2025-01-11,Paid,FedEx,141.8,296.22,5859.16,5859.16,0.065,380.85,6381.81,WA,Due on Receipt
ORD-003313,CUST-00338,2024-12-14,2024-12-14,2025-01-17,Paid,Amazon Logistics,40.56,144.25,2351.21,2351.21,0.06,141.07,2532.84,PA,Due on Receipt
ORD-003314,CUST-00012,2024-12-14,2025-02-12,2025-01-13,Paid,Amazon Logistics,50.0,182.0,1747.04,1747.04,0.04,69.88,1866.92,GA,Net 60
ORD-003315,CUST-00123,2024-12-14,2024-12-14,,Overdue,Amazon Logistics,49.3,179.21,2793.19,2793.19,0.065,181.56,3024.05,WA,Due on Receipt
ORD-003316,CUST-00233,2024-12-14,2024-12-14,2024-12-25,Paid,UPS,10.74,7.36,948.56,0.0,0.06,0.0,959.3,FL,Due on Receipt
ORD-003317,CUST-00239,2024-12-14,2024-12-14,2025-01-27,Paid,FedEx,120.73,249.4,3391.3,3391.3,0.0725,245.87,3757.9,CA,Due on Receipt
ORD-003318,CUST-00411,2024-12-14,2024-12-14,,Pending,DHL,50.04,74.43,865.23,525.84,0.04,21.03,936.3,HI,Due on Receipt
ORD-003319,CUST-00475,2024-12-14,2024-12-14,2025-01-24,Paid,USPS,51.56,154.52,3401.59,3401.59,0.056,190.49,3643.64,AZ,Due on Receipt
ORD-003320,CUST-00046,2024-12-14,2025-01-13,2025-01-10,Paid,FedEx,20.72,27.15,4915.92,1848.8,0.0635,117.4,5054.04,CT,Net 30
ORD-003321,CUST-00139,2024-12-14,2024-12-14,2025-01-20,Paid,DHL,73.34,116.8,2508.2,2508.2,0.0635,159.27,2740.81,CT,Due on Receipt
ORD-003322,CUST-00183,2024-12-15,2025-01-14,2025-01-07,Paid,Amazon Logistics,48.3,175.2,637.3,637.3,0.05,31.86,717.46,WI,Net 30
ORD-003323,CUST-00080,2024-12-15,2024-12-15,2024-12-27,Paid,Amazon Logistics,41.69,148.76,2937.01,2937.01,0.06,176.22,3154.92,MI,Due on Receipt
ORD-003324,CUST-00194,2024-12-15,2025-02-13,2024-12-22,Paid,USPS,19.64,48.12,765.27,765.27,0.06,45.92,830.83,KY,Net 60
ORD-003325,CUST-00458,2024-12-15,2025-01-14,2024-12-29,Paid,USPS,65.72,201.74,3619.84,3619.84,0.065,235.29,3920.85,WA,Net 30
ORD-003326,CUST-00318,2024-12-15,2024-12-15,2025-01-01,Paid,Amazon Logistics,63.25,235.0,6022.3,6022.3,0.06,361.34,6446.89,ID,Due on Receipt
ORD-003327,CUST-00155,2024-12-15,2024-12-15,2025-01-20,Paid,Amazon Logistics,29.18,98.74,1838.97,1838.97,0.045,82.75,1950.9,SD,Due on Receipt
ORD-003328,CUST-00303,2024-12-15,2024-12-15,2025-01-12,Paid,Amazon Logistics,79.26,299.05,4724.7,4724.7,0.06,283.48,5087.44,KY,Due on Receipt
ORD-003329,CUST-00244,2024-12-15,2024-12-15,2024-12-29,Paid,USPS,40.02,116.05,2887.87,2887.87,0.0,0.0,2927.89,AK,Due on Receipt
